,scenario,state,reward_rudder,reward_sail,epoch,wind,x,y,speed,
1,0,1,0,0,1,0.0,239.004705053,99.7722156802,0.013961497950782869,
2,0,1,-0.6521739130434783,-0.48148148148148145,1,0.0,238.964642416,99.6549066803,0.08572405408076868,
3,0,1,-0.5217391304347826,-0.48148148148148145,1,0.0,239.064826039,99.620976161,0.19615823904436885,
4,0,1,-0.2608695652173913,-0.37037037037037035,1,0.0,239.307339813,99.6811514813,0.21847462489682246,
5,0,1,-0.7826086956521738,0.5185185185185185,1,0.0,239.492809248,99.7373147587,0.1798162952083415,
6,0,1,-0.5217391304347826,-0.48148148148148145,1,0.0,239.77000444,99.6174559834,0.36874108721716903,
7,0,1,-0.7826086956521738,-0.48148148148148145,1,0.0,240.098768759,99.5971565631,0.25308556841152763,
8,0,1,-0.6521739130434783,-0.48148148148148145,1,0.0,240.352467704,99.4277506195,0.36941006627008915,
9,0,1,-0.9130434782608696,-0.2962962962962963,1,0.0,240.702135404,99.377511749,0.29994045658910995,
10,0,1,-0.6521739130434783,-0.48148148148148145,1,0.0,240.887067826,99.2416931389,0.14641553252265213,
11,0,1,-0.5217391304347826,-0.2962962962962963,1,0.0,241.055609456,99.2419614274,0.16047234490196288,
12,0,1,-0.5217391304347826,-0.14814814814814814,1,0.0,241.253418636,99.1673878668,0.3110629972492088,
13,0,1,-0.5217391304347826,0.0,2,0.0,241.583572023,99.0219210143,0.4197484684667213,
14,0,1,0,0,2,0.0,240.077887504,100.114144906,0.43065131472835133,
15,0,1,0.13043478260869565,0.0,2,0.0,240.06886772,100.066131798,0.20474544598717984,
16,0,1,0.0,-0.1111111111111111,2,0.0,240.291505757,100.077327402,0.20573357051610003,
17,0,1,0.2608695652173913,-0.37037037037037035,2,0.0,240.485890806,100.049546528,0.11347739136498969,
18,0,1,-0.2608695652173913,0.25925925925925924,2,0.0,240.671645569,100.001597727,0.2506764275817413,
19,0,1,-0.5217391304347826,0.5185185185185185,2,0.0,240.986923076,100.097316698,0.48675484484016535,
20,0,1,-0.3913043478260869,0.5185185185185185,2,0.0,241.443629393,100.110395438,0.4490562085832052,
21,0,1,-0.2608695652173913,0.0,2,0.0,241.880135003,100.055856186,0.43547469350407614,
22,0,1,-0.13043478260869565,0.0,2,0.0,242.284642511,100.074696566,0.4114828300392194,
23,0,1,0.2608695652173913,0.5185185185185185,2,0.0,242.628456568,100.166136884,0.2917543599599414,
24,0,1,-0.6521739130434783,0.1111111111111111,2,0.0,242.895035525,100.238935155,0.2369365963141361,
25,0,1,-0.3913043478260869,0.4444444444444444,2,0.0,243.165003407,100.316819672,0.21921906111827946,
26,0,1,-0.5217391304347826,0.25925925925925924,2,0.0,243.396212942,100.288324334,0.24507263395565002,
27,0,1,-0.13043478260869565,0.037037037037037035,3,0.0,243.736403432,100.330664899,0.45858533476147195,
28,0,1,0,0,3,0.0,240.081276279,99.9735460209,0.4453458741469386,
29,0,1,-0.2608695652173913,0.037037037037037035,3,0.0,240.206269147,100.026920111,0.33509323256959694,
30,0,1,0.13043478260869565,0.18518518518518517,3,0.0,240.615405131,100.091879366,0.3579058862408109,
31,0,1,-0.2608695652173913,0.1111111111111111,3,0.0,240.937248123,100.277085948,0.3900574019366344,
32,0,1,-0.2608695652173913,0.0,3,0.0,241.31915329,100.426772403,0.4498799846575678,
33,0,1,-0.13043478260869565,0.0,3,0.0,241.753974209,100.512874559,0.4470057087833971,
34,0,1,0.13043478260869565,0.0,3,0.0,242.199108,100.648019143,0.46941711870620545,
35,0,1,-0.2608695652173913,-0.037037037037037035,3,0.0,242.589436572,100.907114625,0.47108987245522493,
36,0,1,-0.13043478260869565,-0.037037037037037035,3,0.0,243.02023032,101.088292537,0.44307458055354654,
37,0,1,0.13043478260869565,0.0,3,0.0,243.439627585,101.227302923,0.4807237368143209,
38,0,1,-0.13043478260869565,-0.037037037037037035,3,0.0,243.854982739,101.486069205,0.48905597611497253,
39,0,1,-0.13043478260869565,-0.037037037037037035,3,0.0,244.283553579,101.704866215,0.4542979190804291,
40,0,1,0.13043478260869565,-0.037037037037037035,3,0.0,244.705525014,101.866632409,0.48637598466409493,
41,0,1,0.0,-0.037037037037037035,3,0.0,245.127498351,102.168245532,0.506291740182561,
42,0,1,-0.3913043478260869,-0.07407407407407407,3,0.0,245.455671096,102.409879024,0.312003020839993,
43,0,1,-0.2608695652173913,0.037037037037037035,3,0.0,245.798693752,102.467534944,0.3824063054733074,
44,0,1,-0.2608695652173913,0.0,3,0.0,246.203069531,102.584321047,0.46529846664129865,
45,0,1,0.0,0.0,3,0.0,246.647378686,102.704083711,0.4650453667250814,
46,0,1,0.13043478260869565,-0.037037037037037035,3,0.0,247.043325537,102.982915305,0.5101256540146712,
47,0,1,-0.13043478260869565,-0.07407407407407407,3,0.0,247.396486474,103.337643734,0.4540094572804064,
48,0,1,-0.13043478260869565,-0.07407407407407407,3,0.0,247.760676984,103.569383957,0.42498272246853835,
49,0,1,-0.13043478260869565,0.07407407407407407,3,0.0,248.162060814,103.675664215,0.39604364360119615,
50,0,1,-0.13043478260869565,0.0,3,0.0,248.577464353,103.857825592,0.49537213984240636,
51,0,1,0.0,0.0,3,0.0,249.019438649,104.045087896,0.49110889347268233,
52,0,1,0.13043478260869565,0.14814814814814814,3,0.0,249.452337961,104.252140661,0.43256554018603266,
53,0,1,0.13043478260869565,0.0,3,0.0,249.783694848,104.577128965,0.5347207136789806,
54,0,1,0.13043478260869565,0.037037037037037035,3,0.0,250.144180462,104.95867209,0.5091548739041373,
55,0,1,-0.13043478260869565,-0.037037037037037035,3,0.0,250.478994679,105.305446609,0.4209264453318401,
56,0,1,-0.2608695652173913,-0.037037037037037035,3,0.0,250.836397259,105.510630327,0.4336365441852769,
