,scenario,state,reward_rudder,reward_sail,epoch,wind,x,y,speed,
1,0,1,0,0,2,0.0,0.0,0.0,0.0,
2,0,1,0,0,2,0.0,240.297632657,99.835800265,0.5178200848331017,
3,0,1,0.47368421052631576,-0.48148148148148145,2,0.0,240.836538645,99.8025131431,0.5288197848847099,
4,0,1,1.1052631578947367,-0.48148148148148145,2,0.0,241.369165424,99.7689369635,0.5175633307658388,
5,0,1,1.1052631578947367,-0.3333333333333333,2,0.0,241.837090543,99.7133179556,2.181778482139989,
6,0,1,0.631578947368421,-0.25925925925925924,2,0.0,242.260539708,99.9172881095,0.38203574697487247,
7,0,1,0.47368421052631576,0.25925925925925924,3,0.0,242.667118247,100.016020567,0.5474296720261287,
8,0,1,0,0,3,0.0,240.01231834,99.9667294007,0.2672110177719702,
9,0,1,0.15789473684210525,-0.48148148148148145,3,0.0,240.277791929,99.8382329446,0.45030411354003236,
10,0,1,0.631578947368421,-0.3333333333333333,3,0.0,240.759161546,99.7915030038,0.4198714717790128,
11,0,1,0.9473684210526315,-0.1111111111111111,3,0.0,241.108464312,99.802839987,0.3624000138541761,
12,0,1,0.3157894736842105,-0.1111111111111111,3,0.0,241.460956354,99.8174785485,0.5101301683378685,
13,0,1,0.3157894736842105,-0.07407407407407407,3,0.0,242.002887558,99.6318690162,0.6341677529580924,
14,0,1,0.0,-0.48148148148148145,3,0.0,242.419611906,99.1261189653,0.6164999167466573,
15,0,1,0.0,-0.48148148148148145,3,0.0,242.452842209,98.7883295884,0.11166154735495837,
16,0,1,-0.631578947368421,-0.3333333333333333,3,0.0,242.474490406,99.1035617211,0.5367228758743663,
17,0,1,-0.631578947368421,-0.037037037037037035,3,0.0,242.554010817,99.570005904,0.43623411730910167,
18,0,1,-0.15789473684210525,-0.48148148148148145,3,0.0,242.561537071,99.7559243816,0.26721940731406657,
19,0,1,-0.15789473684210525,-0.25925925925925924,3,0.0,242.341500342,100.117031295,0.5806920305408146,
20,0,1,-0.15789473684210525,-0.14814814814814814,4,0.0,242.167218142,100.580024,0.3349959485957889,
21,0,1,0,0,4,0.0,240.014921851,99.9577137924,0.19252549609322522,
22,0,1,0.15789473684210525,-0.48148148148148145,4,0.0,240.188307613,99.9172903183,0.18082902661211203,
23,0,1,0.15789473684210525,-0.37037037037037035,4,0.0,240.521178425,99.8008308597,0.39118227224557983,
24,0,1,0.631578947368421,-0.18518518518518517,4,0.0,240.982355366,99.8713891069,0.26343158681787604,
25,0,1,0.0,-0.37037037037037035,4,0.0,241.297097987,99.713559679,0.41017443803835635,
26,0,1,0.0,-0.18518518518518517,4,0.0,241.548556616,99.6301765395,0.13762683370275602,
27,0,1,0.0,-0.037037037037037035,4,0.0,241.834083261,99.5249288021,0.4039295982770754,
28,0,1,0.15789473684210525,0.07407407407407407,4,0.0,242.054442136,98.9813817941,0.6035483126168597,
29,0,1,-0.15789473684210525,-0.07407407407407407,4,0.0,241.957854509,98.4837878592,0.5191413110855806,
30,0,1,-0.631578947368421,0.14814814814814814,4,0.0,242.046118367,97.8267925752,0.7046499855253053,
31,0,1,-0.3157894736842105,-0.18518518518518517,4,0.0,242.030678016,97.2376642985,0.6939071988094875,
32,0,1,-0.15789473684210525,-0.1111111111111111,4,0.0,242.042186812,96.6872571454,0.5549457625144203,
33,0,1,-0.15789473684210525,-0.037037037037037035,4,0.0,242.053571364,96.1239134505,0.5751542717761842,
34,0,1,-0.15789473684210525,-0.1111111111111111,4,0.0,242.170021148,95.6110063494,0.43660022199432635,
35,0,1,-0.15789473684210525,0.18518518518518517,4,0.0,242.35254041,95.2419904222,0.5928669716605344,
36,0,1,0.0,0.07407407407407407,4,0.0,242.608254278,94.5650281971,0.6447866352753097,
37,0,1,0.0,-0.14814814814814814,4,0.0,242.898280383,93.9517772585,0.8104953204434434,
38,0,1,-0.3157894736842105,-0.07407407407407407,4,0.0,243.228737973,93.5349370923,0.26036705824769263,
39,0,1,0.0,-0.1111111111111111,4,0.0,243.471278922,93.3361088001,0.40456200086263683,
40,0,1,0.15789473684210525,-0.037037037037037035,4,0.0,243.717926343,92.7932544752,0.7826068444888973,
41,0,1,-0.3157894736842105,0.14814814814814814,4,0.0,243.987956895,92.0555493656,0.7947491009731961,
42,0,1,-0.15789473684210525,0.14814814814814814,4,0.0,244.175158327,91.3632740581,0.6641284105399633,
43,0,1,0.0,-0.18518518518518517,5,0.0,244.201860145,90.7580623725,0.7935134334315338,
44,0,1,0,0,5,0.0,240.000295077,100.003791862,0.1505723537175529,
45,0,1,0.15789473684210525,-0.48148148148148145,5,0.0,240.128984074,100.096470228,0.1644223418058109,
46,0,1,0.15789473684210525,-0.3333333333333333,5,0.0,240.307774809,99.9370481839,0.6044493906873173,
47,0,1,0.15789473684210525,-0.14814814814814814,5,0.0,240.636495716,100.065315441,0.4718255310673905,
48,0,1,0.3157894736842105,-0.07407407407407407,5,0.0,241.087550202,99.7384203507,0.560544752391928,
49,0,1,0.0,-0.14814814814814814,5,0.0,241.288881309,98.8889337579,0.7850944023756434,
50,0,1,0.0,0.0,5,0.0,241.476487238,97.9881784041,0.7918504096189503,
51,0,1,0.15789473684210525,-0.18518518518518517,5,0.0,241.4526585,97.4447854637,0.6856404592104728,
52,0,1,0.0,-0.14814814814814814,5,0.0,241.632815082,97.2573841187,0.17988130672363492,
53,0,1,0.0,-0.037037037037037035,5,0.0,241.810120883,97.2184132411,0.1856915187000737,
54,0,1,0.0,0.0,5,0.0,242.039162282,96.779356852,0.7639674345094875,
55,0,1,-0.47368421052631576,0.07407407407407407,5,0.0,242.341337913,96.1152381932,0.817438883267741,
56,0,1,-0.3157894736842105,0.14814814814814814,5,0.0,242.402838652,95.5253187721,0.47009384710380686,
57,0,1,-0.631578947368421,0.0,5,0.0,242.212888007,95.3364324978,0.11472882126961981,
58,0,1,-0.7894736842105263,-0.4444444444444444,5,0.0,242.087268968,94.8770350632,0.6308642883460455,
59,0,1,-0.631578947368421,-0.2962962962962963,5,0.0,242.073876341,95.0006343376,0.700776359711063,
60,0,1,-0.47368421052631576,-0.07407407407407407,5,0.0,242.507315669,95.4724164369,0.6380984577560356,
61,0,1,-0.631578947368421,0.037037037037037035,5,0.0,242.785560506,95.6962726703,0.14975462923272553,
62,0,1,-0.47368421052631576,-0.48148148148148145,5,0.0,242.741792168,95.6478222002,0.3233641293817913,
63,0,1,-0.47368421052631576,-0.3333333333333333,5,0.0,242.945752671,95.9491038399,0.7497336439624079,
64,0,1,-0.47368421052631576,-0.48148148148148145,5,0.0,243.713953341,96.0572593957,0.5428833717868999,
65,0,1,-0.47368421052631576,-0.18518518518518517,5,0.0,244.369022205,96.1553710982,0.6741254941641397,
66,0,1,-0.47368421052631576,0.037037037037037035,5,0.0,244.830577541,95.9708877081,0.4184833649413266,
67,0,1,-0.47368421052631576,-0.25925925925925924,5,0.0,245.097402239,96.0024621199,0.2060786167960232,
68,0,1,-0.47368421052631576,-0.2222222222222222,5,0.0,245.403451932,95.6555352523,0.4885081652701341,
69,0,1,-0.47368421052631576,0.1111111111111111,5,0.0,245.738601155,95.3317315265,0.3002999911031613,
70,0,1,-0.47368421052631576,-0.14814814814814814,5,0.0,245.953778044,95.351059238,0.23389402787107624,
71,0,1,0.47368421052631576,-0.07407407407407407,5,0.0,245.817824094,95.4161808191,0.10267426120009351,
72,0,1,-0.3157894736842105,-0.07407407407407407,5,0.0,245.734937184,95.6248123925,0.28129223052564684,
73,0,1,0.7894736842105263,0.0,6,0.0,245.609135267,95.9657461626,0.3079008441623162,
74,0,1,0,0,6,0.0,245.34251474,96.2013091612,0.3643490260822149,
75,0,1,-0.3157894736842105,0.1111111111111111,6,0.0,240.009497998,99.9998945289,0.052534805812028684,
76,0,1,0.3157894736842105,-0.48148148148148145,6,0.0,240.023105724,99.9939358174,0.025031696649716727,
77,0,1,0.15789473684210525,-0.48148148148148145,6,0.0,240.163900051,99.8726524271,0.20993345817041328,
78,0,1,0.9473684210526315,-0.2962962962962963,6,0.0,240.369688704,99.8689155374,0.1726520975997864,
79,0,1,0.631578947368421,-0.2222222222222222,6,0.0,240.662834051,99.958372474,0.2231668821790875,
80,0,1,0.3157894736842105,-0.18518518518518517,6,0.0,241.041122708,99.9773721111,0.42120065310694377,
81,0,1,0.631578947368421,0.5185185185185185,6,0.0,241.50055762,100.004491946,0.4796656937672798,
82,0,1,0.15789473684210525,0.037037037037037035,6,0.0,241.90227348,99.7825475726,0.5898556598794247,
83,0,1,0.0,-0.1111111111111111,6,0.0,242.255593007,99.3582015841,0.5410632483989668,
84,0,1,0.0,-0.07407407407407407,6,0.0,242.463393038,98.853867172,0.619129910883003,
85,0,1,0.15789473684210525,-0.037037037037037035,6,0.0,242.30656234,98.2134375482,0.7683641388592843,
86,0,1,-0.9473684210526315,-0.07407407407407407,6,0.0,242.233691019,97.7360282102,0.40980887553976697,
87,0,1,-0.47368421052631576,-0.037037037037037035,6,0.0,242.391907457,97.3368342879,0.47749074197459823,
88,0,1,-0.15789473684210525,-0.037037037037037035,6,0.0,242.184609306,96.6790906508,0.7112475571351715,
89,0,1,-0.3157894736842105,0.037037037037037035,6,0.0,241.861043005,96.146962581,0.619674975569476,
90,0,1,-1.1052631578947367,0.0,6,0.0,241.747830071,95.600301923,0.49596897182437927,
91,0,1,-0.47368421052631576,0.1111111111111111,6,0.0,241.840216012,94.919800409,0.5787392559938734,
92,0,1,-0.631578947368421,0.07407407407407407,6,0.0,241.615991959,94.8562015624,0.10355638398702594,
93,0,1,-0.47368421052631576,0.0,7,0.0,241.501239425,94.4639417256,0.5535795342440665,
94,0,1,0,0,8,0.0,241.369174175,93.8180267275,0.6571997469645177,
95,0,1,0,0,8,0.0,240.060745709,100.094187861,0.1468488132227342,
96,0,1,0.3157894736842105,0.5185185185185185,8,0.0,240.117878596,100.097569877,0.16218280493706302,
97,0,1,0.15789473684210525,0.0,8,0.0,240.49566714,100.058059618,0.5275310148679213,
98,0,1,0.15789473684210525,0.07407407407407407,8,0.0,240.838601043,99.685741695,0.5478332314002409,
99,0,1,0.0,-0.07407407407407407,8,0.0,240.996298816,99.2190000212,0.49802973838168885,
100,0,1,0.0,0.037037037037037035,8,0.0,241.1250722,98.5666277416,0.8067866794183587,
101,0,1,0.0,0.07407407407407407,8,0.0,241.24236237,97.7143403565,0.7326274833483191,
102,0,1,0.0,-0.07407407407407407,8,0.0,241.540098109,97.1706976595,0.598094049448817,
103,0,1,0.0,-0.037037037037037035,8,0.0,241.956339815,96.9512430976,0.34554899206346923,
104,0,1,0.15789473684210525,-0.1111111111111111,8,0.0,242.389581282,96.5632288927,0.693781413132409,
105,0,1,0.0,0.0,8,0.0,242.831266763,95.9658482759,0.7912496500345636,
106,0,1,-0.15789473684210525,-0.18518518518518517,8,0.0,243.106748453,95.3138710867,0.8385555385439951,
107,0,1,0.15789473684210525,-0.037037037037037035,8,0.0,243.375441113,94.7311933291,0.5145115160334078,
108,0,1,0.3157894736842105,-0.07407407407407407,8,0.0,243.557536661,94.0807558753,0.587151039082998,
109,0,1,-0.3157894736842105,0.037037037037037035,8,0.0,243.822510364,93.9135376114,0.19568960844183514,
110,0,1,0.0,0.037037037037037035,8,0.0,244.246230344,93.3511321362,0.7632512547353009,
111,0,1,0.15789473684210525,0.14814814814814814,8,0.0,244.394982749,92.5770048566,0.5997172809070647,
112,0,1,0.0,0.07407407407407407,8,0.0,244.390336948,91.9797776522,0.5075567555911308,
113,0,1,0.0,-0.14814814814814814,8,0.0,244.60245683,91.4584662778,0.4359185898065374,
114,0,1,-0.15789473684210525,-0.14814814814814814,8,0.0,244.836551149,91.4011522963,0.1745597122150804,
115,0,1,0.0,-0.037037037037037035,8,0.0,245.063617967,91.3523018708,0.311867752946475,
116,0,1,0.0,-0.037037037037037035,8,0.0,245.398549271,90.8058846496,0.82203974356421,
117,0,1,0.0,0.1111111111111111,8,0.0,245.637699992,90.0818268486,0.787041314446998,
118,0,1,-0.15789473684210525,-0.18518518518518517,8,0.0,245.633052251,89.5036345889,0.5789483451581259,
119,0,1,0.0,-0.07407407407407407,8,0.0,245.802481848,89.2162642554,0.17680382785348558,
120,0,1,0.0,-0.07407407407407407,8,0.0,245.997975497,88.9572647049,0.22038207590756334,
121,0,1,0.0,-0.037037037037037035,8,0.0,246.27331426,88.6547316972,0.4791669351109328,
122,0,1,0.0,0.037037037037037035,8,0.0,246.808531634,88.2086283968,0.5949758427453871,
123,0,1,0.0,-0.037037037037037035,8,0.0,247.39258132,87.6628898688,0.7839086536150103,
124,0,1,0.0,0.07407407407407407,8,0.0,247.913601845,87.1665545295,0.7996757405725889,
125,0,1,-0.15789473684210525,-0.07407407407407407,8,0.0,248.245964462,86.3856992348,0.7597477409007766,
126,0,1,-0.15789473684210525,-0.037037037037037035,8,0.0,248.676572077,85.663598914,0.7401705240552391,
127,0,1,-0.15789473684210525,0.0,8,0.0,249.06440186,85.0351791304,0.5604605835705353,
128,0,1,0.0,0.07407407407407407,8,0.0,249.53657172,84.6062689813,0.5787952346608479,
129,0,2,-0.15789473684210525,-0.037037037037037035,9,0.0,250.071834247,84.2431133439,0.6563745954491932,
130,0,2,0,0,10,0.0,250.683001949,84.1286593602,0.6110097866081436,
