,scenario,state,reward_rudder,reward_sail,epoch,wind,x,y,speed,
1,0,1,0,0,2,0.0,0.0,0.0,0.0,
2,0,1,0,0,2,0.0,240.425763887,99.9964827963,0.667319169009496,
3,0,1,-0.8,0.043478260869565216,2,0.0,241.079938432,100.073268307,0.6687970421484544,
4,0,1,-0.4,0.043478260869565216,2,0.0,241.76859874,100.203551049,0.6887107326776654,
5,0,1,0.0,0.0,2,0.0,242.448353499,100.370456775,0.6945596377520397,
6,0,1,-0.8,0.17391304347826086,2,0.0,243.114899029,100.526745284,0.6124091714517561,
7,0,1,-0.6000000000000001,0.13043478260869565,2,0.0,243.65121636,100.548605256,0.523265137735096,
8,0,1,-0.4,0.043478260869565216,2,0.0,244.201362221,100.602238213,0.6447552363307908,
9,0,1,-1.0,0.043478260869565216,2,0.0,244.843455221,100.71782799,0.6138729415101117,
10,0,1,-0.6000000000000001,0.043478260869565216,3,0.0,245.376815256,100.593623122,0.5952537551047243,
11,0,1,0,0,3,0.0,240.026373782,99.976464647,0.25921659537218417,
12,0,1,0.2,-0.4782608695652174,3,0.0,240.322493746,99.832626598,0.5236578028445904,
13,0,1,-1.0,-0.4782608695652174,3,0.0,240.81516063,99.9639906334,0.5376014656212001,
14,0,1,-0.2,0.13043478260869565,3,0.0,241.311932315,100.178142985,0.4870393154144579,
15,0,1,0.2,0.17391304347826086,3,0.0,241.739532691,100.092437099,0.4482807455448844,
16,0,1,-0.2,0.0,3,0.0,242.214252498,100.032359609,0.556707081431919,
17,0,1,0.0,0.0,3,0.0,242.706676669,100.505213932,0.7542194580568207,
18,0,1,-0.2,0.21739130434782608,3,0.0,243.282776598,101.035111546,0.5417285273774504,
19,0,1,0.4,0.30434782608695654,3,0.0,243.582899306,101.164506022,0.15828237561024888,
20,0,1,0.8,0.08695652173913043,3,0.0,243.698106263,101.151657238,0.3363719447467822,
21,0,1,0.6000000000000001,0.17391304347826086,3,0.0,244.057818502,101.415136111,0.43878616408059107,
22,0,1,0.0,-0.08695652173913043,3,0.0,244.254992422,101.839659029,0.6082477921769424,
23,0,1,0.2,-0.043478260869565216,3,0.0,244.326075246,102.356481742,0.4855062156069083,
24,0,1,-0.2,-0.08695652173913043,3,0.0,244.629802067,102.719859443,0.49314863385290997,
25,0,1,-0.2,0.0,3,0.0,245.070831953,102.907985248,0.5542097348135248,
26,0,1,0.0,0.0,3,0.0,245.6315296,102.89218691,0.6326413090195558,
27,0,1,-0.2,-0.4782608695652174,3,0.0,246.309315691,103.010281055,0.663564916638124,
28,0,1,0.0,0.13043478260869565,3,0.0,246.91876065,103.116082498,0.6288576453077205,
