,scenario,state,reward_rudder,reward_sail,epoch,wind,x,y,speed,
1,0,1,0,0,2,0.0,0.0,0.0,0.0,
2,0,1,0,0,2,0.0,240.423976341,100.004519688,0.6700959084991801,
3,0,1,0.631578947368421,0.037037037037037035,2,0.0,241.08523936,100.087960749,0.6699119581986308,
4,0,1,0.47368421052631576,0.037037037037037035,2,0.0,241.759908454,100.223617159,0.6913344313924141,
5,0,1,0.3157894736842105,0.0,3,0.0,242.460927047,100.406155176,0.6971562653147396,
6,0,1,0,0,4,0.0,243.162853542,100.644067757,0.708461093802293,
7,0,1,0,0,4,0.0,240.458537416,99.9702351026,0.6574608056784543,
8,0,1,0.3157894736842105,-0.48148148148148145,4,0.0,240.52247311,99.9741427191,0.63417874164901,
9,0,1,0.3157894736842105,-0.2962962962962963,4,0.0,241.044607167,99.792555178,0.45761812004341323,
10,0,1,0.3157894736842105,-0.48148148148148145,4,0.0,241.447317024,99.7319275338,0.2459779173601565,
11,0,1,1.263157894736842,-0.48148148148148145,4,0.0,241.601879151,99.344440423,0.3618632766579885,
12,0,1,0.9473684210526315,-0.48148148148148145,4,0.0,241.638050006,99.3977888543,0.2876795229004635,
13,0,1,0.47368421052631576,-0.4444444444444444,4,0.0,241.737941843,99.987602301,0.6335928598246032,
14,0,1,-0.631578947368421,-0.2962962962962963,5,0.0,242.636634404,101.118360833,0.7575517152953625,
15,0,1,0,0,6,0.0,243.074640066,101.579220114,0.4837163491266889,
16,0,1,0,0,6,0.0,240.502663121,99.8194660244,0.4405080542396567,
17,0,1,0.3157894736842105,-0.48148148148148145,6,0.0,240.022975553,99.9471205806,0.06949485561960912,
18,0,1,0.3157894736842105,0.1111111111111111,6,0.0,240.273826621,99.9801758148,0.45371461428248683,
19,0,1,0.3157894736842105,0.0,6,0.0,240.644932741,99.8241869167,0.4052160955906408,
20,0,1,0.3157894736842105,-0.2962962962962963,6,0.0,241.176989481,99.4594888671,0.5321245290376367,
21,0,1,0.0,-0.48148148148148145,6,0.0,241.427669581,99.2427305488,0.17116605659126335,
22,0,1,0.0,-0.4444444444444444,6,0.0,241.316901291,99.256370167,0.1654751899935487,
23,0,1,0.0,-0.25925925925925924,6,0.0,241.240717509,99.4405130188,0.28759719904463066,
24,0,1,0.15789473684210525,0.037037037037037035,6,0.0,241.188748107,99.7852842071,0.4720188771492846,
25,0,1,0.15789473684210525,0.1111111111111111,6,0.0,241.26506854,99.4917607177,0.7417328014813311,
26,0,1,0.15789473684210525,0.14814814814814814,6,0.0,241.36887825,99.0004026249,0.28213061452759913,
27,0,1,-0.15789473684210525,-0.2962962962962963,6,0.0,241.342586576,98.8801640106,0.23158854599245723,
28,0,1,-0.15789473684210525,-0.037037037037037035,6,0.0,241.421465728,99.3855201092,0.629798658002167,
29,0,1,-0.15789473684210525,0.14814814814814814,6,0.0,241.487671314,99.5504895457,0.41085905412853935,
30,0,1,0.0,0.18518518518518517,6,0.0,241.430301012,99.0338011576,0.4050637910916728,
31,0,1,-0.3157894736842105,-0.1111111111111111,6,0.0,241.398404176,99.0062364766,0.158309659095209,
32,0,1,-0.15789473684210525,-0.14814814814814814,6,0.0,241.563596963,99.0680968328,0.2099990298944217,
33,0,1,0.15789473684210525,-0.2962962962962963,6,0.0,241.670122878,99.3392038469,0.3144083213300861,
34,0,1,0.15789473684210525,-0.07407407407407407,6,0.0,241.607552165,100.105506884,0.800225995280863,
35,0,1,-0.15789473684210525,0.18518518518518517,6,0.0,241.658558745,100.231949619,0.5294724865418841,
36,0,1,0.0,-0.18518518518518517,6,0.0,241.48882179,99.9394284029,0.05145040686141618,
37,0,1,-0.47368421052631576,-0.2222222222222222,6,0.0,241.609724451,99.6589742614,0.2407845828566133,
